latitude,longitude,crime_density,lighting_score,pop_density,night_activity,unsafe
40.73763570765056,-73.9360322281707,2.6137023652531557,3.024195112785364,173.07010531129913,5.071115694659535,0
40.70588678494144,-73.95976831585436,0.3414469028677538,5.634083644838541,128.72813656457782,0.5752537385315648,0
40.745184426905034,-74.00301848150399,2.1448499864969035,8.038048904834751,338.0142098416493,7.272044710685624,0
40.7889514928204,-74.03834683888527,0.5882795243903626,1.3714848815274316,19.669959104786,7.66213326540978,0
40.70109233126384,-73.97108883431932,8.257428550377401,5.80699084554285,34.970203878278426,0.6216993471338039,0
40.701093152152545,-73.98632573072891,14.752649925309992,5.055087603898639,166.71415804508348,4.258881878890519,0
40.79176064077537,-73.9612403389986,0.3753231686622788,1.4407878601319957,106.96910441614531,2.4269142577133636,0
40.75117173645765,-73.9742414099159,15.518281170343428,6.2399848552898245,69.49534346594348,3.142712611851219,0
40.689326280703256,-73.95352236423403,3.6967577469438058,2.7364041786077165,298.03142947724854,1.4372097436427351,0
40.7399280021793,-74.03276176057803,1.7802733813930103,4.878343185440125,83.37741687866557,4.6245768160993,0
40.68962911535938,-73.94013029671828,0.3998831236978604,0.8227232427706188,42.44988845677937,7.663834825991125,0
40.68951351232149,-73.99612001976539,3.471982483856968,4.595840572136231,174.50363119683746,4.024580802172872,0
40.724898113578305,-73.90223695636874,7.9119244509880895,3.0646346804282034,85.54914753399177,0.6633166511558493,0
40.617135987767114,-74.04045939090447,6.139389288918249,8.223812111853544,90.73111641426823,4.960010667819267,0
40.62655410837435,-73.91920180984174,0.2576561474802323,0.5697872699736828,136.53489939487008,2.7217839556100563,0
40.68468562353795,-73.99610446082687,0.3784791202912624,4.1860727491833,140.317578606081,6.8474015167303826,0
40.66215844398328,-74.03857090018072,2.5781296560804385,4.58431424131438,34.52257951297904,3.477425186531762,0
40.728512366629765,-74.03019429170271,1.749848046900245,7.250060762991187,66.30402441972547,1.5427168715379649,0
40.66739879622394,-74.02201736540971,1.3223304586627975,5.74287575090211,22.41643047105364,1.5288449815291596,0
40.64218481493324,-73.9847917026799,1.649500892277558,6.672123371941811,108.14251699855156,6.150113445769283,0
40.78608243844608,-73.97985822559822,8.13502515578358,7.770492856517562,275.6631585817896,2.124700786458879,0
40.70151118497567,-74.03468500019693,13.24146297271714,8.622029736581888,35.90044607518443,6.137867153273784,0
40.7161764102344,-74.00721772961305,2.596832420887668,3.1387549672247053,18.14894147917438,1.647098486132795,0
40.641562590689325,-73.8988864820694,11.82821034121445,5.38022705363903,48.79875076763063,2.573490949610475,0
40.685580863773744,-73.91962284149497,1.9393223202862477,8.401080784391999,69.0107193050769,3.723895779517595,0
40.7183461294855,-73.98418381651629,3.235489429947621,9.894511309650564,141.1917088859392,7.545566797547606,0
40.65525032112889,-74.00409982609159,1.2811043548639431,8.895193110437631,63.3038726848053,7.453851398030597,0
40.731584900917284,-73.99999843366409,5.114872309857724,3.714672626243768,109.5757907049152,1.6549750033783024,0
40.682768065504064,-73.97532410136348,19.31166983988161,1.9516651721865041,55.196175288396645,2.8657523299445824,1
40.698215312510335,-74.05713962825992,4.62530912905048,4.893925374065887,72.09535158584625,1.1951951076301786,0
40.68271466938853,-74.01886882687117,2.214387143033421,7.416414518360423,41.180344055126014,4.079880634507977,0
40.80541390922545,-74.08942920369388,5.218028092377419,4.925690707532976,30.123620443201528,3.6846604055573327,0
40.712125138763106,-73.98603884386974,0.6557892212615534,4.831808633136685,144.7707375130838,7.206081299605859,0
40.659914453552204,-73.97364020301487,10.975792178331531,8.382304210818006,58.4871726006697,7.440043022328581,0
40.75392724560516,-74.03015932311497,3.496670911016173,3.6140377906718637,115.4666331713788,3.0685391280583367,0
40.65175781750145,-73.9273006618355,2.983277059530509,8.597946748116456,40.59197505548913,3.9339035441519155,0
40.72324317975024,-74.06728828315012,4.407813802699802,4.068048009517236,83.79756075016034,7.169889993169065,0
40.61481649380601,-74.07921874401049,4.901265265759135,3.282331056783394,8.178903329528582,6.453662461960492,0
40.64639069755508,-73.994777409072,0.37240993627832486,4.53989911199699,62.18642266433526,0.029250490757194214,0
40.722643061793455,-73.9536450848694,5.7382336476219,7.624469586748685,44.61747361688396,2.56047651346866,0
40.74972332899977,-73.92180361542711,1.3849088294575522,1.2600202786399428,186.46830625028488,3.374193935489007,0
